BML-J	25.06	0.31	1.25	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 15:09:24
PLTR	25.76	-0.42	-1.6	$30 Is the Number to Watch for Palantir Stock, Says Analyst	2021-01-12 15:07:48
MJTV	0.0064	-6e-04	-8.57	Current Report Filing (8-k)	2021-01-12 15:07:45
ZNOG	0.9005	0.0205	2.33	Statement of Changes in Beneficial Ownership (4)	2021-01-12 15:07:39
ZN	0	0	0	Statement of Changes in Beneficial Ownership (4)	2021-01-12 15:07:39
ICHR	37.5	0.11	0.29	Current Report Filing (8-k)	2021-01-12 15:06:09
SJ	8.73	-0.52	-5.62	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-12 15:06:04
RNET	6.26	-0.18	-2.8	Statement of Changes in Beneficial Ownership (4)	2021-01-12 15:05:59
BOKF	75.61	-2.08	-2.68	Statement of Changes in Beneficial Ownership (4)	2021-01-12 15:05:00
HA	19.34	-0.15	-0.77	Amended Statement of Ownership (sc 13g/a)	2021-01-12 15:04:55
BTCUSD	34669.48	606.71	1.78	Gensler Said to Be Named SEC Chairman: Reuters	2021-01-12 15:04:02
AIRT	22.4127	-0.2273	-1	Amended Statement of Beneficial Ownership (sc 13d/a)	2021-01-12 15:01:54
AIRTP	25.25	0	0	Amended Statement of Beneficial Ownership (sc 13d/a)	2021-01-12 15:01:54
C	66.175	-0.495	-0.74	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 15:00:38
BOKF	75.61	-2.08	-2.68	Statement of Changes in Beneficial Ownership (4)	2021-01-12 15:00:28
BTCUSD	34669.48	606.71	1.78	Bitcoin Daily MACD Flips Red For First Time Since $20K Was Taken	2021-01-12 15:00:24
BTCUSD	34669.48	606.71	1.78	Is China Poised to Nationalize Alibaba?	2021-01-12 15:00:16
NLSN	21.46	-0.18	-0.83	Straight To View: Nielsen Begins Tracking Premium Theatrical Films Being Distributed On Streaming Platforms	2021-01-12 15:00:00
ZN	0	0	0	Statement of Changes in Beneficial Ownership (4)	2021-01-12 14:58:53
ZNOG	0.9005	0.0205	2.33	Statement of Changes in Beneficial Ownership (4)	2021-01-12 14:58:53
BOKF	75.61	-2.08	-2.68	Statement of Changes in Beneficial Ownership (4)	2021-01-12 14:56:31
GS	299.91	-2.3	-0.76	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:56:11
GS-J	26.799	0.209	0.79	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:56:11
GS-K	28.4415	0.2015	0.71	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:56:11
GS-C	24.67	0.27	1.11	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:56:11
GS-D	24.358	0.198	0.82	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:56:11
GLSSP	0	0	0	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:56:11
GS-A	23.724	0.354	1.51	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:56:11
GS-N	26.02	0.12	0.46	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:56:11
TRCH	1.435	0.155	12.11	Statement of Changes in Beneficial Ownership (4)	2021-01-12 14:54:36
EPC	34.095	-0.365	-1.06	Statement of Changes in Beneficial Ownership (4)	2021-01-12 14:53:21
BOKF	75.61	-2.08	-2.68	Statement of Changes in Beneficial Ownership (4)	2021-01-12 14:53:05
AON	207.02	4.54	2.24	The Jacobson Group and Aon Conduct Semi-Annual U.S. Insurance Labor Outlook Study	2021-01-12 14:53:00
TD	58.615	-0.255	-0.43	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:52:00
BOKF	75.61	-2.08	-2.68	Statement of Changes in Beneficial Ownership (4)	2021-01-12 14:50:09
C	66.175	-0.495	-0.74	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:47:03
EXAS	145.9149	-2.5051	-1.69	New Prospective Data Demonstrate Low False-Positive Rate for Screening Average-Risk People Age 45-49 for Colorectal Cancer wi...	2021-01-12 14:45:00
GRA	58.53	-0.95	-1.6	Grace Names Johnson as Senior Vice President, General Counsel and Secretary	2021-01-12 14:44:59
GS-C	24.67	0.27	1.11	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:41:16
GS-D	24.358	0.198	0.82	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:41:16
GLSSP	0	0	0	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:41:16
GS	299.91	-2.3	-0.76	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:41:16
GS-A	23.724	0.354	1.51	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:41:16
GS-N	26.02	0.12	0.46	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:41:16
GS-J	26.799	0.209	0.79	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:41:16
GS-K	28.4415	0.2015	0.71	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:41:16
RJF	101.14	-2.39	-2.31	Additional Proxy Soliciting Materials (definitive) (defa14a)	2021-01-12 14:37:48
CCNC	2.3366	0.0566	2.48	Amended Current Report Filing (8-k/a)	2021-01-12 14:33:36
CCJ	13.5074	-0.2626	-1.91	Cameco Provides Date for Q4 Results and Conference Call	2021-01-12 14:33:07
CCO	1.45	0.02	1.4	Cameco Provides Date for Q4 Results and Conference Call	2021-01-12 14:33:07
SEE	44.97	-1.7	-3.64	Securities Registration: Employee Benefit Plan (s-8)	2021-01-12 14:32:05
BTCUSD	34669.48	606.71	1.78	Goldman Sachs says Bitcoin is on the path to maturity	2021-01-12 14:26:57
WEYS	17.765	-0.195	-1.09	Amended Statement of Changes in Beneficial Ownership (4/a)	2021-01-12 14:25:19
CCX	10.54	0.02	0.19	Filing of Certain Prospectuses and Communications in Connection With Business Combination Transactions (425)	2021-01-12 14:24:57
BTCUSD	34669.48	606.71	1.78	Brian Brooks, Crypto-Friendly Bank Regulator, Expected to Step Down This Week: Report	2021-01-12 14:24:07
GS	299.91	-2.3	-0.76	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:24:05
GLSSP	0	0	0	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:24:05
GS-A	23.724	0.354	1.51	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:24:05
GS-N	26.02	0.12	0.46	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:24:05
GS-C	24.67	0.27	1.11	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:24:05
GS-D	24.358	0.198	0.82	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:24:05
GS-J	26.799	0.209	0.79	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:24:05
GS-K	28.4415	0.2015	0.71	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:24:05
EVBG	148.25	-1.95	-1.3	Everbridge kooperiert mit Atos, dem führenden Unternehmen für digitale Transformation, um den Einsatz von CEM (Critical Eve...	2021-01-12 14:24:00
NRBO	5.79	-0.13	-2.2	Small Company Offering and Sale of Securities Without Registration (d)	2021-01-12 14:23:13
PYR	3.5	-0.08	-2.23	IIROC Trade Resumption - PYR	2021-01-12 14:23:00
PYR	3.5	-0.08	-2.23	L'OCRCVM permet la reprise de la négociation - PYR	2021-01-12 14:23:00
MAGE	0.8875	-0.0075	-0.84	Statement of Changes in Beneficial Ownership (4)	2021-01-12 14:22:23
DYNT	1.02	-0.02	-1.92	Statement of Changes in Beneficial Ownership (4)	2021-01-12 14:20:29
CIX	14.07	-0.31	-2.16	CI Financial’s Total Assets Grow 27% in 2020 to Record $231.5 Billion	2021-01-12 14:20:00
CIXX	13.02	-0.62	-4.55	CI Financial’s Total Assets Grow 27% in 2020 to Record $231.5 Billion	2021-01-12 14:20:00
SAPGF	128.63	-1.09	-0.84	Filing of Certain Prospectuses and Communications in Connection With Business Combination Transactions (425)	2021-01-12 14:19:59
SAP	128.26	-1.14	-0.88	Filing of Certain Prospectuses and Communications in Connection With Business Combination Transactions (425)	2021-01-12 14:19:59
DYNT	1.02	-0.02	-1.92	Statement of Changes in Beneficial Ownership (4)	2021-01-12 14:18:13
PYR	3.5	-0.08	-2.23	Suspension de la négociation par l'OCRCVM - PYR	2021-01-12 14:18:00
PYR	3.5	-0.08	-2.23	IIROC Trading Halt - PYR	2021-01-12 14:17:00
MS-I	28.26	0.41	1.47	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:14:07
MS-L	25.79	0.17	0.66	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:14:07
MS-K	28.2	0.37	1.33	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:14:07
MS	75.07	-0.73	-0.96	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:14:07
MS-A	24.2861	0.2661	1.11	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:14:07
MS-E	28.64	0.34	1.2	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:14:07
JBLU	14.6485	-0.1615	-1.09	JetBlue and American Airlines Advance Strategic Alliance Following Regulatory Review	2021-01-12 14:14:00
BTDG	0.0048	2e-04	4.35	Small Company Offering and Sale of Securities Without Registration (d)	2021-01-12 14:13:25
FMS	42.075	0.005	0.01	Focus Graphite Announces That The Company is Unaware of Any Material Change in Its Business	2021-01-12 14:13:10
C	66.175	-0.495	-0.74	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:13:00
VXX	16.5486	-0.2014	-1.2	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:12:55
C	66.175	-0.495	-0.74	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:07:20
MS-A	24.2861	0.2661	1.11	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:06:16
MS-K	28.2	0.37	1.33	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:06:16
MS-E	28.64	0.34	1.2	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:06:16
MS-L	25.79	0.17	0.66	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:06:16
MS	75.07	-0.73	-0.96	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:06:16
MS-I	28.26	0.41	1.47	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 14:06:16
CLA	13.8	0.45	3.37	Runway Growth Credit Fund Provides Fourth Quarter 2020 Portfolio Update	2021-01-12 14:00:00
AMG	108.025	-0.765	-0.7	AMG Advanced Metallurgical Group N.V. Enters into Long-Term Lithium Concentrate Supply Agreement	2021-01-12 14:00:00
PXD	130.22	-4.9	-3.63	Pioneer Natural Resources Completes Acquisition of Parsley Energy Following Stockholder Approvals	2021-01-12 14:00:00
MDP	19.25	-0.7	-3.51	Meredith Digital's December 2020 Consumer Engagement Soars, With Digital Sessions Increasing 13% Year-Over-Year and Video Vie...	2021-01-12 14:00:00
UAL	43.8076	-0.2724	-0.62	United Airlines Receives Hospital-Grade Certification for Cleaning and Safety	2021-01-12 14:00:00
PRCH	13.96	0.56	4.18	Runway Growth Credit Fund Provides Fourth Quarter 2020 Portfolio Update	2021-01-12 14:00:00
JPM	138.14	-2.08	-1.48	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:58:29
JPM-J	26.31	0.16	0.61	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:58:29
JPM-G	25.59	0.04	0.16	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:58:29
JPM-H	25.75	0.02	0.08	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:58:29
JPM-C	27.695	0.285	1.04	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:58:29
JPM-D	27.255	0.235	0.87	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:58:29
MS	75.07	-0.73	-0.96	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:57:18
MS-K	28.2	0.37	1.33	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:57:18
MS-I	28.26	0.41	1.47	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:57:18
MS-E	28.64	0.34	1.2	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:57:18
MS-A	24.2861	0.2661	1.11	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:57:18
MS-L	25.79	0.17	0.66	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:57:18
C	66.175	-0.495	-0.74	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:56:58
JPM	138.14	-2.08	-1.48	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:52:51
JPM-H	25.75	0.02	0.08	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:52:51
JPM-C	27.695	0.285	1.04	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:52:51
JPM-D	27.255	0.235	0.87	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:52:51
JPM-G	25.59	0.04	0.16	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:52:51
JPM-J	26.31	0.16	0.61	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:52:51
UNF	212.97	-1.87	-0.87	UniFirst Declares Regular Cash Dividends	2021-01-12 13:52:10
BCS	8.23	-0.18	-2.14	Notification Filed by National Security Exchange to Report the Removal From Listing and Registration of Matured, Redeemed or ...	2021-01-12 13:50:45
BCLYF	2.07	0.03	1.47	Notification Filed by National Security Exchange to Report the Removal From Listing and Registration of Matured, Redeemed or ...	2021-01-12 13:50:45
SMG	225.85	-0.33	-0.15	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:46:54
JPM-H	25.75	0.02	0.08	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:46:41
JPM-J	26.31	0.16	0.61	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:46:41
JPM-C	27.695	0.285	1.04	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:46:41
JPM	138.14	-2.08	-1.48	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:46:41
JPM-G	25.59	0.04	0.16	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:46:41
JPM-D	27.255	0.235	0.87	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:46:41
BRK.B	232.06	-0.97	-0.42	XPeng Is a Proxy for Alibaba and Chinese Industrial Policy	2021-01-12 13:45:48
VXX	16.5486	-0.2014	-1.2	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:45:06
SMG	225.85	-0.33	-0.15	Initial Statement of Beneficial Ownership (3)	2021-01-12 13:44:20
CWEB	64.7	-0.66	-1.01	Charlotte's Web Secures U.S. Utility Patents for Two New Hemp Varietals with Superior Cannabinoid Expression	2021-01-12 13:44:00
CWEB	64.7	-0.66	-1.01	Charlotte's Web Secures U.S. Utility Patents for Two New Hemp Varietals with Superior Cannabinoid Expression	2021-01-12 13:44:00
LNT	48.62	0.59	1.23	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:42:18
EVBG	148.25	-1.95	-1.3	Everbridge conclut un partenariat avec Atos, leader de la transformation numérique, pour étendre l’adoption mondiale de l...	2021-01-12 13:42:00
HOPE	12.16	-0.23	-1.86	Hope Bancorp to Report 2020 Fourth Quarter Financial Results on Tuesday, January 26, 2021	2021-01-12 13:42:00
RNDB	20.17	0.11	0.55	Amended Statement of Ownership (sc 13g/a)	2021-01-12 13:41:48
LNT	48.62	0.59	1.23	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:41:22
DYFN	18.6	0.015	0.08	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:40:52
C	66.175	-0.495	-0.74	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:40:47
LNT	48.62	0.59	1.23	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:40:37
RMNI	6.37	0.19	3.07	Homeplus Co. wechselt für seine Oracle-Anwendungen und Database-Software zum Support von Rimini Street	2021-01-12 13:40:00
LNT	48.62	0.59	1.23	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:39:20
LNT	48.62	0.59	1.23	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:38:31
LNT	48.62	0.59	1.23	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:37:41
NPK	93.15	-1.5	-1.58	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:36:11
NKL	0.53	0.035	7.07	Conic Announces Change of Name to Nickel 28 & Repositions Itself as a Producer of Nickel and Cobalt	2021-01-12 13:36:00
NPK	93.15	-1.5	-1.58	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:35:36
NPK	93.15	-1.5	-1.58	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:34:50
NPK	93.15	-1.5	-1.58	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:34:30
X	23.06	-0.8	-3.35	Groupe TMX Limitée annonce la date de publication de ses résultats financiers du quatrième trimestre de 2020 et la confér...	2021-01-12 13:30:00
X	23.06	-0.8	-3.35	TMX Group Limited announces release date for Q4 2020 financial results and analyst conference call	2021-01-12 13:30:00
STE	195.3167	3.2567	1.7	ALERT: Rowley Law PLLC is Investigating Proposed Acquisition of Cantel Medical Corporation	2021-01-12 13:29:00
CMD	83.68	-0.19	-0.23	ALERT: Rowley Law PLLC is Investigating Proposed Acquisition of Cantel Medical Corporation	2021-01-12 13:29:00
GS-K	28.4415	0.2015	0.71	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:25:05
GLSSP	0	0	0	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:25:05
GS-N	26.02	0.12	0.46	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:25:05
GS-D	24.358	0.198	0.82	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:25:05
GS	299.91	-2.3	-0.76	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:25:05
GS-A	23.724	0.354	1.51	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:25:05
GS-J	26.799	0.209	0.79	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:25:05
GS-C	24.67	0.27	1.11	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:25:05
RLGY	15.87	-0.33	-2.04	Realogy Once Again Leads the Industry in 2021 Swanepoel Power 200	2021-01-12 13:25:00
NKTX	54.41	0.38	0.7	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:24:55
MS-I	28.26	0.41	1.47	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 13:24:45
MS-E	28.64	0.34	1.2	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 13:24:45
MS	75.07	-0.73	-0.96	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 13:24:45
NKTX	54.41	0.38	0.7	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:24:45
MS-K	28.2	0.37	1.33	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 13:24:45
MS-L	25.79	0.17	0.66	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 13:24:45
MS-A	24.2861	0.2661	1.11	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 13:24:45
NKTX	54.41	0.38	0.7	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:23:34
TEF	4.83	0.39	8.78	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-12 13:19:39
CF	45.255	-0.485	-1.06	CF Industries Joins Hydrogen Council to Further Commitment to Clean Energy Economy	2021-01-12 13:12:00
JPM	138.14	-2.08	-1.48	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:09:55
JPM-J	26.31	0.16	0.61	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:09:55
JPM-D	27.255	0.235	0.87	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:09:55
JPM-C	27.695	0.285	1.04	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:09:55
JPM-H	25.75	0.02	0.08	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:09:55
JPM-G	25.59	0.04	0.16	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:09:55
MS-L	25.79	0.17	0.66	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:08:20
MS	75.07	-0.73	-0.96	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:08:20
MS-A	24.2861	0.2661	1.11	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:08:20
MS-I	28.26	0.41	1.47	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:08:20
MS-E	28.64	0.34	1.2	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:08:20
MS-K	28.2	0.37	1.33	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 13:08:20
TPL	873.5625	-7.3275	-0.83	Notification Filed by National Security Exchange to Report the Removal From Listing and Registration of Matured, Redeemed or ...	2021-01-12 13:08:19
KR	31.6499	0.1299	0.41	Current Report Filing (8-k)	2021-01-12 13:08:14
CPSH	7.05	0.21	3.07	Statement of Changes in Beneficial Ownership (4)	2021-01-12 13:03:59
CLR	19.43	-1.23	-5.95	Clearwater Announces Redemption of Senior Notes	2021-01-12 13:03:00
FGCO	0.2	-0.075	-27.27	Annual Report (10-k)	2021-01-12 13:00:25
BTCUSD	34669.48	606.71	1.78	Digital Asset Firm Bakkt Predicts Crypto Market To Swell to $3,000,000,000,000	2021-01-12 13:00:21
KNX	42.84	-0.41	-0.95	Swift Transportation Unveils Truckers Against Trafficking Wrapped Truck	2021-01-12 13:00:00
PLZ.UN	3.6	-0.03	-0.83	Plaza Retail REIT Announces Date of Year-End 2020 Financial Results Conference Call	2021-01-12 13:00:00
PCG	12.065	-0.115	-0.94	Growing Network of Weather Stations & Fire-Watch Cameras Provide PG&E Meteorologists, Outside Agencies with Hyperlocal Data o...	2021-01-12 13:00:00
OPRX	39.07	-0.16	-0.41	Statement of Ownership (sc 13g)	2021-01-12 12:59:41
BTCUSD	34669.48	606.71	1.78	Synthetix (SNX), Compound (COMP) and Maker (MKR) soar as Bitcoin stabilizes	2021-01-12 12:59:16
MFM	6.58	-0.01	-0.15	Annual Report for Registered Investment Companies (n-cen)	2021-01-12 12:59:02
SCHW-D	25.76	0	0	Statement of Changes in Beneficial Ownership (4)	2021-01-12 12:55:19
SCHW-C	25.44	0.08	0.32	Statement of Changes in Beneficial Ownership (4)	2021-01-12 12:55:19
SCHW	59.3617	-1.8383	-3	Statement of Changes in Beneficial Ownership (4)	2021-01-12 12:55:19
FOX	28.79	-0.39	-1.34	Jason Klarman Named President of FOX Nation	2021-01-12 12:55:00
FOXA	29.445	-0.325	-1.09	Jason Klarman Named President of FOX Nation	2021-01-12 12:55:00
MS	75.07	-0.73	-0.96	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 12:52:32
MS-I	28.26	0.41	1.47	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 12:52:32
MS-A	24.2861	0.2661	1.11	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 12:52:32
MS-E	28.64	0.34	1.2	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 12:52:32
MS-K	28.2	0.37	1.33	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 12:52:32
MS-L	25.79	0.17	0.66	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 12:52:32
MS-E	28.64	0.34	1.2	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 12:50:40
MS	75.07	-0.73	-0.96	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 12:50:40
MS-I	28.26	0.41	1.47	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 12:50:40
MS-L	25.79	0.17	0.66	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 12:50:40
MS-A	24.2861	0.2661	1.11	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 12:50:40
MS-K	28.2	0.37	1.33	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 12:50:40
MMT	6.17	0	0	Annual Report for Registered Investment Companies (n-cen)	2021-01-12 12:50:34
GSAQU	10.55	0.07	0.67	Global Synergy Acquisition Corp. Announces Closing of $258,750,000 Initial Public Offering	2021-01-12 12:50:33
KAIRU	10.51	0.06	0.57	Kairos Acquisition Corp. Announces Closing of Underwriters’ Option to Purchase Additional Units in Connection with its Init...	2021-01-12 12:50:00
MIN	3.7762	0.0162	0.43	Annual Report for Registered Investment Companies (n-cen)	2021-01-12 12:46:30
MS-E	28.64	0.34	1.2	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 12:46:24
MS-K	28.2	0.37	1.33	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 12:46:24
MS	75.07	-0.73	-0.96	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 12:46:24
MS-A	24.2861	0.2661	1.11	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 12:46:24
MS-I	28.26	0.41	1.47	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 12:46:24
MS-L	25.79	0.17	0.66	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-12 12:46:24
RAVE	0.9636	-0.0079	-0.81	Statement of Changes in Beneficial Ownership (4)	2021-01-12 12:45:28
C	66.125	-0.545	-0.82	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 12:44:03
VMW	132.045	-10.865	-7.6	CORRECTING & REPLACING VMware Recognized as a 2021 Gartner Peer Insights Customers’ Choice for Unified Endpoint Management ...	2021-01-12 12:43:00
RAVE	0.9636	-0.0079	-0.81	Statement of Changes in Beneficial Ownership (4)	2021-01-12 12:42:22
